timestamp_utc,scenario,request_region,selected_region,cross_region_reroute,latency_ms,http_code,selected_carbon_intensity_g_per_kwh,zone_filter_reasons,carbon_saved_vs_worst_g_per_kwh,carbon_saved_vs_worst_percent,decision_reason,decision_reason_brief
2026-03-10T16:09:10Z,carbon_first_provider_timeout,us-west,us-central,true,122.104,200,320.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,70.000,17.95,score-win,reroute-green
2026-03-10T16:09:10Z,carbon_first_provider_timeout,us-west,us-west,false,80.799,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:10Z,carbon_first_provider_timeout,us-west,us-west,false,77.560,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:10Z,carbon_first_provider_timeout,us-west,us-east,true,112.300,200,280.000,zone-10:eligible;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,80.000,22.22,score-win,reroute-green
2026-03-10T16:09:10Z,carbon_first_provider_timeout,us-west,us-west,false,81.305,200,360.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:10Z,carbon_first_provider_timeout,us-west,us-central,true,118.614,200,320.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,70.000,17.95,score-win,reroute-green
2026-03-10T16:09:10Z,carbon_first_provider_timeout,us-west,us-west,false,79.388,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:10Z,carbon_first_provider_timeout,us-west,us-west,false,77.423,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:10Z,carbon_first_provider_timeout,us-west,us-east,true,108.754,200,280.000,zone-10:eligible;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,80.000,22.22,score-win,reroute-green
2026-03-10T16:09:10Z,carbon_first_provider_timeout,us-west,us-west,false,75.793,200,360.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:10Z,carbon_first_provider_timeout,us-west,us-central,true,121.980,200,320.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,70.000,17.95,score-win,reroute-green
2026-03-10T16:09:11Z,carbon_first_provider_timeout,us-west,us-west,false,77.319,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:11Z,carbon_first_provider_timeout,us-west,us-west,false,78.928,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:11Z,carbon_first_provider_timeout,us-west,us-east,true,113.667,200,280.000,zone-10:eligible;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,80.000,22.22,score-win,reroute-green
2026-03-10T16:09:11Z,carbon_first_provider_timeout,us-west,us-west,false,87.120,200,360.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:11Z,carbon_first_provider_timeout,us-west,us-central,true,120.613,200,320.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,70.000,17.95,score-win,reroute-green
2026-03-10T16:09:11Z,carbon_first_provider_timeout,us-west,us-west,false,84.696,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:11Z,carbon_first_provider_timeout,us-west,us-west,false,76.114,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:11Z,carbon_first_provider_timeout,us-west,us-east,true,102.199,200,280.000,zone-10:eligible;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,80.000,22.22,score-win,reroute-green
2026-03-10T16:09:11Z,carbon_first_provider_timeout,us-west,us-west,false,85.231,200,360.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:11Z,carbon_first_provider_timeout,us-west,us-central,true,115.208,200,320.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,70.000,17.95,score-win,reroute-green
2026-03-10T16:09:11Z,carbon_first_provider_timeout,us-west,us-west,false,76.195,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:12Z,carbon_first_provider_timeout,us-west,us-west,false,85.177,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:12Z,carbon_first_provider_timeout,us-west,us-east,true,113.563,200,280.000,zone-10:eligible;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,80.000,22.22,score-win,reroute-green
2026-03-10T16:09:12Z,carbon_first_provider_timeout,us-west,us-west,false,82.886,200,360.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:12Z,carbon_first_provider_timeout,us-west,us-central,true,123.832,200,320.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,70.000,17.95,score-win,reroute-green
2026-03-10T16:09:12Z,carbon_first_provider_timeout,us-west,us-west,false,82.211,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:12Z,carbon_first_provider_timeout,us-west,us-west,false,83.677,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:12Z,carbon_first_provider_timeout,us-west,us-east,true,113.687,200,280.000,zone-10:eligible;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,80.000,22.22,score-win,reroute-green
2026-03-10T16:09:12Z,carbon_first_provider_timeout,us-west,us-west,false,78.121,200,360.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:12Z,carbon_first_provider_timeout,us-west,us-central,true,119.609,200,320.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,70.000,17.95,score-win,reroute-green
2026-03-10T16:09:12Z,carbon_first_provider_timeout,us-west,us-west,false,84.279,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:13Z,carbon_first_provider_timeout,us-west,us-west,false,78.442,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:13Z,carbon_first_provider_timeout,us-west,us-east,true,114.426,200,280.000,zone-10:eligible;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,80.000,22.22,score-win,reroute-green
2026-03-10T16:09:13Z,carbon_first_provider_timeout,us-west,us-west,false,83.939,200,360.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:13Z,carbon_first_provider_timeout,us-west,us-central,true,122.859,200,320.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,70.000,17.95,score-win,reroute-green
2026-03-10T16:09:13Z,carbon_first_provider_timeout,us-west,us-west,false,78.651,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:13Z,carbon_first_provider_timeout,us-west,us-west,false,84.335,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:13Z,carbon_first_provider_timeout,us-west,us-east,true,114.640,200,280.000,zone-10:eligible;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,80.000,22.22,score-win,reroute-green
2026-03-10T16:09:13Z,carbon_first_provider_timeout,us-west,us-west,false,87.904,200,360.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:13Z,carbon_first_provider_timeout,us-west,us-central,true,125.492,200,320.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,70.000,17.95,score-win,reroute-green
2026-03-10T16:09:13Z,carbon_first_provider_timeout,us-west,us-west,false,74.752,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:13Z,carbon_first_provider_timeout,us-west,us-west,false,78.536,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:14Z,carbon_first_provider_timeout,us-west,us-east,true,111.015,200,280.000,zone-10:eligible;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,80.000,22.22,score-win,reroute-green
2026-03-10T16:09:14Z,carbon_first_provider_timeout,us-west,us-west,false,84.932,200,360.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:14Z,carbon_first_provider_timeout,us-west,us-central,true,121.962,200,320.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,70.000,17.95,score-win,reroute-green
2026-03-10T16:09:14Z,carbon_first_provider_timeout,us-west,us-west,false,83.828,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:14Z,carbon_first_provider_timeout,us-west,us-west,false,87.201,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:14Z,carbon_first_provider_timeout,us-west,us-east,true,116.189,200,280.000,zone-10:eligible;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,80.000,22.22,score-win,reroute-green
2026-03-10T16:09:14Z,carbon_first_provider_timeout,us-west,us-west,false,79.911,200,360.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:14Z,carbon_first_provider_timeout,us-west,us-central,true,119.897,200,320.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,70.000,17.95,score-win,reroute-green
2026-03-10T16:09:14Z,carbon_first_provider_timeout,us-west,us-west,false,82.474,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:14Z,carbon_first_provider_timeout,us-west,us-west,false,80.221,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:15Z,carbon_first_provider_timeout,us-west,us-east,true,115.539,200,280.000,zone-10:eligible;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,80.000,22.22,score-win,reroute-green
2026-03-10T16:09:15Z,carbon_first_provider_timeout,us-west,us-west,false,81.782,200,360.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:15Z,carbon_first_provider_timeout,us-west,us-central,true,115.036,200,320.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,70.000,17.95,score-win,reroute-green
2026-03-10T16:09:15Z,carbon_first_provider_timeout,us-west,us-west,false,77.596,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:15Z,carbon_first_provider_timeout,us-west,us-west,false,84.675,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:15Z,carbon_first_provider_timeout,us-west,us-east,true,116.819,200,280.000,zone-10:eligible;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,80.000,22.22,score-win,reroute-green
2026-03-10T16:09:15Z,carbon_first_provider_timeout,us-west,us-west,false,87.108,200,360.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:15Z,carbon_first_provider_timeout,us-west,us-central,true,121.682,200,320.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,70.000,17.95,score-win,reroute-green
2026-03-10T16:09:15Z,carbon_first_provider_timeout,us-west,us-west,false,75.028,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:15Z,carbon_first_provider_timeout,us-west,us-west,false,78.835,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:16Z,carbon_first_provider_timeout,us-west,us-east,true,105.159,200,280.000,zone-10:eligible;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,80.000,22.22,score-win,reroute-green
2026-03-10T16:09:16Z,carbon_first_provider_timeout,us-west,us-west,false,78.367,200,360.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:16Z,carbon_first_provider_timeout,us-west,us-central,true,128.014,200,320.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,70.000,17.95,score-win,reroute-green
2026-03-10T16:09:16Z,carbon_first_provider_timeout,us-west,us-west,false,73.091,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:16Z,carbon_first_provider_timeout,us-west,us-west,false,77.892,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:16Z,carbon_first_provider_timeout,us-west,us-east,true,115.812,200,280.000,zone-10:eligible;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,80.000,22.22,score-win,reroute-green
2026-03-10T16:09:16Z,carbon_first_provider_timeout,us-west,us-west,false,91.253,200,360.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:16Z,carbon_first_provider_timeout,us-west,us-central,true,114.758,200,320.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,70.000,17.95,score-win,reroute-green
2026-03-10T16:09:16Z,carbon_first_provider_timeout,us-west,us-west,false,77.557,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:16Z,carbon_first_provider_timeout,us-west,us-west,false,79.161,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:16Z,carbon_first_provider_timeout,us-west,us-east,true,116.323,200,280.000,zone-10:eligible;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,80.000,22.22,score-win,reroute-green
2026-03-10T16:09:17Z,carbon_first_provider_timeout,us-west,us-west,false,86.090,200,360.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:17Z,carbon_first_provider_timeout,us-west,us-central,true,116.515,200,320.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,70.000,17.95,score-win,reroute-green
2026-03-10T16:09:17Z,carbon_first_provider_timeout,us-west,us-west,false,83.085,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:17Z,carbon_first_provider_timeout,us-west,us-west,false,85.751,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:17Z,carbon_first_provider_timeout,us-west,us-east,true,110.270,200,280.000,zone-10:eligible;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,80.000,22.22,score-win,reroute-green
2026-03-10T16:09:17Z,carbon_first_provider_timeout,us-west,us-west,false,88.405,200,360.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:17Z,carbon_first_provider_timeout,us-west,,false,123.473,599,,,0.000,0.00,,unknown
2026-03-10T16:09:17Z,carbon_first_provider_timeout,us-west,us-west,false,84.000,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:17Z,carbon_first_provider_timeout,us-west,us-west,false,85.612,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:share-cap;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:17Z,carbon_first_provider_timeout,us-west,us-east,true,111.777,200,280.000,zone-10:eligible;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,80.000,22.22,score-win,reroute-green
2026-03-10T16:09:18Z,carbon_first_provider_timeout,us-west,us-west,false,80.416,200,360.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:eligible;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
2026-03-10T16:09:18Z,carbon_first_provider_timeout,us-west,us-west,false,83.528,200,390.000,zone-10:share-cap;zone-09:error-rate>0.08;zone-08:eligible;zone-07:eligible;zone-06:share-cap;zone-05:eligible;zone-04:eligible;zone-03:eligible;zone-02:eligible;zone-01:eligible,0.000,0.00,score-win,local-green
